Molecule ChEMBL ID,SMILES,pIC50,Molecular_Weight,AlogP,TPSA,HBA,HBD,RO5_Violations,Rotatable_Bonds,QED,Aromatic_Rings,Heavy_Atoms,NP_Likeness
CHEMBL1097670,C#CCCCCCC(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)C)C(C)C)C(C)C)C(C)C,5.229147988357855,753.04,4.02,121.86,6.0,0.0,1.0,20.0,0.15,1.0,54.0,0.22
CHEMBL1097671,C=CCCCCC(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)C)C(C)C)C(C)C)C(C)C,5.371280716570093,741.03,4.19,121.86,6.0,0.0,1.0,20.0,0.15,1.0,53.0,0.32
CHEMBL1097672,C#CCCCCC(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)C)C(C)C)C(C)C)C(C)C,5.508638306165727,739.01,3.63,121.86,6.0,0.0,1.0,19.0,0.16,1.0,53.0,0.2
CHEMBL1097673,C=CCCCC(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)C)C(C)C)C(C)C)C(C)C,5.173925197299173,727.0,3.8,121.86,6.0,0.0,1.0,19.0,0.16,1.0,52.0,0.3
CHEMBL1097674,C#CCCCCCC(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)O)C(C)C)C(C)C)C(C)C,4.853871964321762,725.97,4.02,138.85,6.0,1.0,1.0,20.0,0.16,1.0,52.0,0.31
CHEMBL1097675,C=CCCCCCC(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)O)C(C)C)C(C)C)C(C)C,5.3872161432802645,727.99,4.57,138.85,6.0,1.0,1.0,21.0,0.14,1.0,52.0,0.43
CHEMBL1097676,C#CCCCCC(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)O)C(C)C)C(C)C)C(C)C,5.251811972993799,711.94,3.63,138.85,6.0,1.0,1.0,19.0,0.17,1.0,51.0,0.3
CHEMBL1097677,C=CCCCCC(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)O)C(C)C)C(C)C)C(C)C,4.853871964321762,713.96,4.18,138.85,6.0,1.0,1.0,20.0,0.16,1.0,51.0,0.42
CHEMBL1097678,C#CCCCCCC(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)OC)C(C)C)C(C)C)C(C)C,4.853871964321762,740.0,4.11,127.85,7.0,0.0,1.0,20.0,0.11,1.0,53.0,0.27
CHEMBL1097679,C=CCCCCCC(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)OC)C(C)C)C(C)C)C(C)C,4.853871964321762,742.01,4.66,127.85,7.0,0.0,1.0,21.0,0.1,1.0,53.0,0.39
CHEMBL1097680,C#CCCCCC(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)OC)C(C)C)C(C)C)C(C)C,4.853871964321762,725.97,3.72,127.85,7.0,0.0,1.0,19.0,0.12,1.0,52.0,0.25
CHEMBL1097681,C=CCCCCC(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)OC)C(C)C)C(C)C)C(C)C,4.853871964321762,727.99,4.27,127.85,7.0,0.0,1.0,20.0,0.11,1.0,52.0,0.37
CHEMBL1098695,CN1C2CCC1CC(=NOC(c1ccccc1)c1ccc(Cl)cc1)C2,4.522878745280337,354.88,5.06,24.83,3.0,0.0,1.0,4.0,0.72,2.0,25.0,-0.32
CHEMBL1103,O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,5.774690718274137,225.16,0.97,98.18,6.0,0.0,0.0,3.0,0.43,1.0,16.0,-1.64
CHEMBL1113,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,4.280966338127673,313.79,3.43,36.86,4.0,1.0,0.0,0.0,0.81,2.0,22.0,-0.58
CHEMBL113666,CC(=O)O[C@H](COP(=O)(OCc1ccccc1)OCc1ccccc1)[C@@H](OC(C)=O)C(=O)N(OCc1ccccc1)C(C)=O,4.318758762624412,627.58,4.92,143.97,11.0,0.0,2.0,16.0,0.12,3.0,44.0,0.31
CHEMBL113708,O=C1OC[C@@H](OC2CCCO2)[C@H]1OC1CCCO1,3.9788107009300617,258.27,0.59,63.22,6.0,0.0,0.0,4.0,0.69,0.0,18.0,0.95
CHEMBL113843,CC1(C)OC[C@H](CSCC(=O)OCc2ccccc2)O1,3.995678626217358,296.39,2.61,44.76,5.0,0.0,0.0,6.0,0.76,1.0,20.0,-0.03
CHEMBL1140,NC(=O)c1cccnc1,3.371125550756129,122.13,0.18,55.98,2.0,1.0,0.0,1.0,0.58,1.0,9.0,-1.3
CHEMBL114160,O=C(NO)[C@H](OC1CCCO1)[C@@H](CCO)OC1CCCO1,4.026872146400302,305.33,-0.08,106.48,7.0,3.0,0.0,8.0,0.43,0.0,21.0,0.63
CHEMBL114416,O=C(NOCc1ccccc1)[C@H](O)[C@H](O)COP(=O)(OCc1ccccc1)OCc1ccccc1,4.481486060122113,501.47,3.51,123.55,8.0,3.0,1.0,14.0,0.23,3.0,35.0,0.08
CHEMBL114616,O=C(C[S+]([O-])C[C@H](O)COP(=O)(OCc1ccccc1)OCc1ccccc1)OCc1ccccc1,4.251811972993799,532.55,4.4,114.35,8.0,1.0,1.0,15.0,0.17,3.0,36.0,0.08
CHEMBL115585,Cn1c2nc3ccccc3c-2cc2ccccc21,4.305394801066432,232.29,3.83,17.82,2.0,0.0,0.0,0.0,0.45,2.0,18.0,-0.69
CHEMBL116,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,4.08772866639608,505.64,2.4,131.19,7.0,3.0,1.0,11.0,0.4,2.0,35.0,-0.2
CHEMBL116018,O=C(NO)[C@H](O)[C@H](O)COP(=O)(O)O,3.886056647693163,231.1,-2.68,156.55,6.0,6.0,1.0,5.0,0.17,0.0,14.0,1.09
CHEMBL11624,Nc1n[nH]c(NS(=O)(=O)c2ccccc2)n1,5.698970004336019,239.26,0.19,113.76,5.0,3.0,0.0,3.0,0.71,2.0,16.0,-1.64
CHEMBL1163548,Cc1nc(NC(C)C)nc(Sc2nnc3c4ccccc4n(C)c3n2)n1,4.528121800692709,366.45,2.98,94.3,9.0,1.0,0.0,4.0,0.59,4.0,26.0,-1.4
CHEMBL1163610,CCN1CCN(c2nc(Sc3nnc4c5ccccc5n(C)c4n3)nc(N3CCN(CC)CC3)n2)CC1,4.809388202186395,519.68,2.14,95.23,12.0,0.0,2.0,6.0,0.37,4.0,37.0,-1.28
CHEMBL1163659,Cn1c2ccccc2c2nnc(Sc3nc(N4CCCCC4)nc(N4CCCCC4)n3)nc21,5.396855627379818,461.6,3.83,88.75,10.0,0.0,0.0,4.0,0.45,4.0,33.0,-1.18
CHEMBL1163663,Cc1nc(Sc2nnc3c4ccccc4n(C)c3n2)nc(N2CCCCC2)n1,4.590066876668706,392.49,3.15,85.51,9.0,0.0,0.0,3.0,0.53,4.0,28.0,-1.48
CHEMBL1163664,Cc1nc(Sc2nnc3c4ccccc4n(C)c3n2)nc(N2CCN(C)CC2)n1,4.238222462491822,407.51,1.91,88.75,10.0,0.0,0.0,3.0,0.51,4.0,29.0,-1.51
CHEMBL1163667,CCN1CCN(c2nc(C)nc(Sc3nnc4c5ccccc5n(C)c4n3)n2)CC1,4.580044251510242,421.53,2.3,88.75,10.0,0.0,0.0,4.0,0.49,4.0,30.0,-1.66
CHEMBL1163711,CCCCNc1nc(C)nc(Sc2nnc3c4ccccc4n(C)c3n2)n1,4.736837535037783,380.48,3.37,94.3,9.0,1.0,0.0,6.0,0.51,4.0,27.0,-1.48
CHEMBL1163760,O=C1C(O)=Cc2cccc3ccc(-c4ccccc4)c1c23,4.455931955649724,272.3,4.6,37.3,2.0,1.0,0.0,1.0,0.7,3.0,21.0,0.92
CHEMBL116390,CC(=O)O[C@H](COP(=O)(OCc1ccccc1)OCc1ccccc1)[C@@H](OC(C)=O)C(=O)NOCc1ccccc1,4.769551078621726,585.55,4.66,135.69,10.0,1.0,1.0,16.0,0.14,3.0,41.0,0.18
CHEMBL1164385,COC1=Cc2cccc3ccc(-c4ccccc4)c(c23)C1=O,4.455931955649724,286.33,4.69,26.3,2.0,0.0,0.0,2.0,0.68,3.0,22.0,1.02
CHEMBL1165207,COc1ccc(C(=O)c2cc3cccc(OC)c3oc2=S)cc1,3.076894555722659,326.37,4.41,48.67,5.0,0.0,0.0,4.0,0.52,3.0,23.0,-0.42
CHEMBL1165208,COc1cccc2cc(C(=O)c3ccc(C)cc3)c(=S)oc12,3.2395461028709898,310.37,4.71,39.44,4.0,0.0,0.0,3.0,0.52,3.0,22.0,-0.54
CHEMBL1165357,COc1cccc2cc(C(=O)c3ccc(Cl)cc3)c(=S)oc12,4.318758762624412,330.79,5.06,39.44,4.0,0.0,1.0,3.0,0.5,3.0,22.0,-0.66
CHEMBL1165359,COc1ccc(C(=O)c2cc3cc(Br)ccc3oc2=S)cc1,3.703334809738469,375.24,5.16,39.44,4.0,0.0,1.0,3.0,0.47,3.0,22.0,-0.65
CHEMBL1165360,COc1cccc2cc(C(=O)c3cccs3)c(=S)oc12,2.6997259051379583,302.38,4.46,39.44,5.0,0.0,0.0,3.0,0.53,3.0,20.0,-1.04
CHEMBL116916,CC(=O)O[C@H](COP(=O)(O)O)C[S+]([O-])CC(=O)O,4.00436480540245,304.21,-1.14,153.42,6.0,3.0,0.0,8.0,0.29,0.0,18.0,1.11
CHEMBL1169388,CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,4.274704952102162,309.33,4.44,21.26,2.0,1.0,0.0,6.0,0.85,2.0,22.0,-0.35
CHEMBL1172612,CC[C@@H](C)[C@H]1O[C@@H](c2c(O)c(-c3ccccc3)cn(O)c2=O)[C@H](C)C[C@@H]1C,6.958607314841775,371.48,4.61,71.69,5.0,2.0,0.0,4.0,0.77,2.0,27.0,1.74
CHEMBL1173297,C=C1C(=O)O[C@@H]2/C=C(/CO)C3=CC(=O)[C@@](C)(C[C@@H](OC(=O)/C(C)=C\C)[C@@H]12)O3,5.289036881004725,374.39,1.53,99.13,7.0,1.0,0.0,3.0,0.59,0.0,27.0,3.55
CHEMBL117442,O=C(NO)[C@H](O)[C@H](O)CO,3.7011469235902936,151.12,-2.79,110.02,5.0,5.0,0.0,3.0,0.22,0.0,10.0,0.95
CHEMBL117534,CC1(C)O[C@H](COP(=O)(OCc2ccccc2)OCc2ccccc2)[C@H](C(=O)NOCc2ccccc2)O1,4.259637310505756,541.54,5.31,101.55,8.0,1.0,2.0,13.0,0.23,3.0,38.0,0.19
CHEMBL117535,CC1(C)O[C@H](CO)[C@H](C(=O)NOCc2ccccc2)O1,4.522878745280337,281.31,0.75,77.02,5.0,2.0,0.0,5.0,0.78,1.0,20.0,0.37
CHEMBL11757,O=S(=O)(Nc1nc2nc(-c3ccccc3)cc(-c3ccccc3)n2n1)c1ccc(Cl)cc1,5.698970004336019,461.93,4.91,89.25,6.0,1.0,0.0,5.0,0.4,5.0,32.0,-1.67
CHEMBL117876,CC(=O)O[C@H](COP(=O)(OCc1ccccc1)OCc1ccccc1)CSCC(=O)OCc1ccccc1,4.552841968657781,558.59,5.95,97.36,9.0,0.0,2.0,16.0,0.16,3.0,38.0,0.12
CHEMBL1180238,COC(=O)[C@@H](N)CCSC,2.717960759064665,163.24,0.24,52.32,4.0,1.0,0.0,4.0,0.6,0.0,10.0,-0.04
CHEMBL11835,Cc1ccc2nc(NS(=O)(=O)c3ccc(N)cc3)oc2c1,4.809668301829708,303.34,2.52,98.22,5.0,2.0,0.0,3.0,0.72,3.0,21.0,-1.46
CHEMBL11836,Cc1ccc(S(=O)(=O)Nc2nc3nc(C)cc(C)n3n2)cc1,5.823908740944319,317.37,1.85,89.25,6.0,1.0,0.0,3.0,0.8,3.0,22.0,-2.45
CHEMBL11875,Nc1ccc(S(=O)(=O)Nc2nc3ccccc3o2)cc1,5.1938200260161125,289.32,2.21,98.22,5.0,2.0,0.0,3.0,0.72,3.0,20.0,-1.37
CHEMBL11886,Nc1ccc(S(=O)(=O)Nc2nc3ccccc3[nH]2)cc1,4.978810700930062,288.33,1.95,100.87,4.0,3.0,0.0,3.0,0.64,3.0,20.0,-1.31
CHEMBL119096,C[n+]1c2ccccc2cc2[n-]c3ccccc3c21,5.795880017344075,232.29,2.93,17.98,0.0,0.0,0.0,0.0,0.43,4.0,18.0,0.34
CHEMBL1197563,COc1ccc(C(=N)N)cc1-c1cn(-c2ccc(C(=N)N)cc2)nn1,4.6837713539076375,335.37,1.51,139.68,6.0,4.0,0.0,5.0,0.41,3.0,25.0,-1.07
CHEMBL1200438,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,4.958058858831151,387.72,5.86,27.05,4.0,0.0,1.0,6.0,0.53,3.0,23.0,-1.18
CHEMBL12014,Cc1nccc2c1[nH]c1ccccc12,5.642667503568731,182.23,3.02,28.68,1.0,1.0,0.0,0.0,0.57,3.0,14.0,0.31
CHEMBL1203948,Cl.Cl.N=C(N)c1ccc2oc(CCCCCCCCc3cc4cc(C(=N)N)ccc4o3)cc2c1,4.913640169325252,503.47,5.87,126.02,4.0,4.0,1.0,11.0,0.13,4.0,32.0,0.16
CHEMBL1208813,COC(=O)C(CCSC)NC(=O)/C=C/C=C/c1ccc2c(c1)OCO2,3.429645441530933,363.44,2.4,73.86,6.0,1.0,0.0,8.0,0.43,1.0,25.0,0.02
CHEMBL1208903,COc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4cc(-c5cc(=O)c6c(O)cc(O)cc6o5)ccc4OC)c3o2)cc1,5.721246399047171,566.52,5.74,159.8,10.0,4.0,2.0,5.0,0.2,6.0,42.0,1.01
CHEMBL1209196,COC(=O)c1cc2c([nH]c3ccccc32)c(C)n1,5.045757490560675,240.26,2.81,54.98,3.0,1.0,0.0,1.0,0.67,3.0,18.0,-0.12
CHEMBL1209945,COC(=O)C(Cc1ccc(O)cc1)NC(=O)CCCCc1ccc2c(c1)OCO2,3.4827419204303034,399.44,2.73,94.09,6.0,2.0,0.0,9.0,0.5,2.0,29.0,0.23
CHEMBL1209946,COC(=O)C(NC(=O)CCCCc1ccc2c(c1)OCO2)C(C)C,3.3806257803593773,335.4,2.44,73.86,5.0,1.0,0.0,8.0,0.58,1.0,24.0,-0.04
CHEMBL1209947,COC(=O)C(CCSC)NC(=O)CCCCc1ccc2c(c1)OCO2,3.436209517619816,367.47,2.54,73.86,6.0,1.0,0.0,10.0,0.51,1.0,25.0,-0.28
CHEMBL1209948,COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCCCc1ccc2c(c1)OCO2,3.5398130957240195,422.48,3.51,89.65,5.0,2.0,0.0,9.0,0.41,3.0,31.0,-0.01
CHEMBL1209949,COC(=O)[C@@H](N)C(C)C,2.691894619805137,131.17,0.14,52.32,3.0,1.0,0.0,2.0,0.54,0.0,9.0,0.5
CHEMBL121024,CC(C)(C)OC(=O)NCCCCNCCCNC(=O)OC(C)(C)C,4.0,345.48,2.8,88.69,5.0,3.0,0.0,9.0,0.56,0.0,24.0,-0.43
CHEMBL1210822,COC(=O)C(Cc1ccccc1)NC(=O)/C=C/C=C/c1ccc2c(c1)OCO2,3.392183861600334,379.41,2.89,73.86,5.0,1.0,0.0,7.0,0.45,2.0,28.0,0.25
CHEMBL1210881,COC(=O)C(Cc1ccc(O)cc1)NC(=O)/C=C/C=C/c1ccc2c(c1)OCO2,3.389802110884202,395.41,2.59,94.09,6.0,2.0,0.0,7.0,0.43,2.0,29.0,0.47
CHEMBL1210882,COC(=O)C(NC(=O)/C=C/C=C/c1ccc2c(c1)OCO2)C(C)C,3.5914653417929934,331.37,2.3,73.86,5.0,1.0,0.0,6.0,0.49,1.0,24.0,0.33
CHEMBL1210883,COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)/C=C/C=C/c1ccc2c(c1)OCO2,3.496243461939648,418.45,3.37,89.65,5.0,2.0,0.0,7.0,0.35,3.0,31.0,0.22
CHEMBL1210884,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)NC(Cc1ccccc1)C(=O)O,3.312340150271827,365.39,2.8,84.86,4.0,2.0,0.0,7.0,0.58,2.0,27.0,0.33
CHEMBL1210964,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)NC(Cc1ccc(O)cc1)C(=O)O,3.361207998066845,381.38,2.5,105.09,5.0,3.0,0.0,7.0,0.5,2.0,28.0,0.52
CHEMBL1210965,CC(C)C(NC(=O)/C=C/C=C/c1ccc2c(c1)OCO2)C(=O)O,3.247900540730277,317.34,2.21,84.86,4.0,2.0,0.0,6.0,0.62,1.0,23.0,0.43
CHEMBL1210966,CSCCC(NC(=O)/C=C/C=C/c1ccc2c(c1)OCO2)C(=O)O,3.253658909475128,349.41,2.31,84.86,5.0,2.0,0.0,8.0,0.55,1.0,24.0,0.15
CHEMBL1210967,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)NC(Cc1c[nH]c2ccccc12)C(=O)O,3.3081820658190604,404.42,3.28,100.65,4.0,3.0,0.0,7.0,0.41,3.0,30.0,0.3
CHEMBL1210968,COC(=O)C(Cc1ccccc1)NC(=O)CCCCc1ccc2c(c1)OCO2,3.4241190106517125,383.44,3.03,73.86,5.0,1.0,0.0,9.0,0.53,2.0,28.0,0.0
CHEMBL1213092,C[C@@H]1CC[C@H]2CC(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,3.616184634019569,268.31,2.15,53.99,5.0,0.0,0.0,0.0,0.5,0.0,19.0,3.59
CHEMBL1213093,CC[C@H]1C(=O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,4.214670164989233,296.36,2.79,53.99,5.0,0.0,0.0,1.0,0.55,0.0,21.0,3.52
CHEMBL1213178,O=c1ncnc2n([C@H]3O[C@@H](CO)[C@H](O)[C@@H]3O)[nH]cc1-2,5.3979400086720375,268.23,-2.32,133.49,8.0,4.0,0.0,2.0,0.48,0.0,19.0,1.01
CHEMBL1213464,CCC[C@H]1C(=O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,4.769551078621726,310.39,3.18,53.99,5.0,0.0,0.0,2.0,0.58,0.0,22.0,3.5
CHEMBL1213501,C=CC[C@H]1C(=O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,4.7447274948966935,308.37,2.95,53.99,5.0,0.0,0.0,2.0,0.45,0.0,22.0,3.57
CHEMBL1213502,CCCC[C@H]1C(=O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,4.920818753952375,324.42,3.57,53.99,5.0,0.0,0.0,3.0,0.59,0.0,23.0,3.38
CHEMBL1213503,CC(C)CCC[C@H]1C(=O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,5.045757490560675,352.47,4.2,53.99,5.0,0.0,0.0,4.0,0.56,0.0,25.0,3.25
CHEMBL1213504,C[C@@H]1CC[C@H]2[C@@H](CCCC(F)(F)F)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,4.102372908709558,378.39,4.11,53.99,5.0,0.0,0.0,3.0,0.55,0.0,26.0,2.78
CHEMBL1213505,C[C@@H]1CC[C@H]2[C@H](CCCc3ccccc3)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,4.346787486224656,386.49,4.4,53.99,5.0,0.0,0.0,4.0,0.57,1.0,28.0,2.73
CHEMBL1213547,C[C@@H]1CC[C@H]2[C@@H](CCCCc3ccccc3)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,5.096910013008056,400.52,4.79,53.99,5.0,0.0,0.0,5.0,0.4,1.0,29.0,2.67
CHEMBL1213548,C[C@@H]1CC[C@H]2[C@@H](CCCc3cccc(F)c3)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,5.3979400086720375,404.48,4.54,53.99,5.0,0.0,0.0,4.0,0.54,1.0,29.0,2.26
CHEMBL1213549,C[C@@H]1CC[C@H]2[C@@H](CCCc3ccc(Cl)cc3)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,4.920818753952375,420.93,5.05,53.99,5.0,0.0,1.0,4.0,0.5,1.0,29.0,2.45
CHEMBL1213550,COc1ccc(CCC[C@H]2C(=O)O[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]2[C@@]35OO4)cc1,4.920818753952375,416.51,4.41,63.22,6.0,0.0,0.0,5.0,0.52,1.0,30.0,2.55
CHEMBL1213587,CSc1ccc(CCC[C@H]2C(=O)O[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]2[C@@]35OO4)cc1,6.0,432.58,5.12,53.99,6.0,0.0,1.0,5.0,0.37,1.0,30.0,2.29
CHEMBL1213588,C[C@@H]1CC[C@H]2[C@@H](CCCc3ccc(S(C)(=O)=O)cc3)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,4.267606240177032,464.58,3.8,88.13,7.0,0.0,0.0,5.0,0.48,1.0,32.0,2.05
CHEMBL1213589,C[C@@H]1CC[C@H]2[C@@H](CCCc3ccc(O)cc3)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,4.34823998154636,402.49,4.1,74.22,6.0,1.0,0.0,4.0,0.6,1.0,29.0,2.86
CHEMBL1213590,C[C@@H]1CC[C@H]2[C@@H](CCCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,4.847754736113256,522.48,6.44,53.99,5.0,0.0,2.0,4.0,0.26,1.0,36.0,1.88
CHEMBL1213626,C[C@@H]1CC[C@H]2[C@@H](CCCc3cc(F)cc(F)c3)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,4.301029995663981,422.47,4.68,53.99,5.0,0.0,0.0,4.0,0.52,1.0,30.0,2.3
CHEMBL1213746,CCCN(CCC)c1ccc(S(=O)(=O)Nc2ccccc2)cc1[N+](=O)[O-],4.366265777501972,377.47,4.02,92.55,5.0,1.0,0.0,9.0,0.53,2.0,26.0,-1.9
CHEMBL1214186,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C[C@@H](N)CC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,6.0,381.39,-2.06,208.65,11.0,6.0,2.0,7.0,0.31,2.0,27.0,1.25
CHEMBL1214454,CC(C)[C@@H](C)C(=O)C[C@@H](C)C1=C(O)C(=O)[C@@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)[C@H]2O)C[C@@H]1CC3,5.366531544420413,750.88,2.32,229.74,13.0,7.0,3.0,10.0,0.16,0.0,53.0,2.31
CHEMBL1214455,CC[C@@H](C(=O)C[C@@H](C)C1=C(O)C(=O)[C@@H]2C3=CC[C@H]4C[C@@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,5.886056647693163,764.91,2.57,229.74,13.0,7.0,3.0,11.0,0.15,0.0,54.0,2.32
CHEMBL1214456,CC[C@@H](C(=O)C[C@@H](C)C1=C(O)C(=O)[C@@H]2[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,4.330683119433888,766.92,2.65,229.74,13.0,7.0,3.0,11.0,0.15,0.0,54.0,2.18
CHEMBL1214457,CC[C@@H](C(=O)C[C@@H](C)C1=C(O)C(=O)[C@@H]2[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O[C@H]6O[C@H](C)[C@@H](O)[C@H](O)[C@@H]6O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,4.443697499232713,780.95,3.04,229.74,13.0,7.0,3.0,11.0,0.15,0.0,55.0,2.14
CHEMBL1214458,C=C(C(=O)C[C@@H](C)C1=C(O)C(=O)[C@@H]2[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,4.442492798094342,780.91,1.54,249.97,14.0,8.0,3.0,11.0,0.11,0.0,55.0,2.41
CHEMBL1214459,C=C(C(=O)C[C@@H](C)C1=C(O)C(=O)[C@@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O[C@@H]2O[C@H](C(=O)OC)[C@@H](O)[C@H](O[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)[C@H]2O)C[C@@H]1CC3)C(C)C,4.384049948343599,762.89,2.33,218.74,14.0,6.0,3.0,10.0,0.11,0.0,54.0,2.33
CHEMBL1214460,COC(=O)[C@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4=C(CC[C@H]3C2)[C@H]2C(=O)C(O)=C([C@H](C)CC(=O)[C@H](C)C(C)C)[C@@]2(C)CC4)[C@H](O)[C@@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1O,4.571865205971212,764.91,2.41,218.74,14.0,6.0,3.0,10.0,0.14,0.0,54.0,2.26
CHEMBL1214461,CC[C@@H](C(=O)C[C@@H](C)C1=C(O)C(=O)[C@@H]2C3=CC[C@H]4C[C@@H](O[C@@H]5O[C@H](C(=O)OC)[C@@H](O)[C@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,7.292429823902063,778.93,2.66,218.74,14.0,6.0,3.0,11.0,0.13,0.0,55.0,2.27
