Molecular_Weight,AlogP,TPSA,HBA,HBD,RO5_Violations,Rotatable_Bonds,QED,Aromatic_Rings,Heavy_Atoms,NP_Likeness
510.81,7.06,62.97,5.0,2.0,2.0,11.0,0.25,1.0,37.0,1.01
334.76,1.3,89.27,7.0,2.0,0.0,4.0,0.82,2.0,23.0,-1.3
530.76,6.32,69.04,6.0,1.0,2.0,7.0,0.34,2.0,39.0,0.86
459.51,3.37,139.97,9.0,0.0,0.0,14.0,0.14,2.0,33.0,-1.51
336.74,0.69,98.5,8.0,2.0,0.0,5.0,0.78,2.0,23.0,-1.03
475.68,5.64,71.17,5.0,2.0,1.0,4.0,0.56,2.0,35.0,1.24
259.29,3.11,67.86,5.0,0.0,0.0,4.0,0.48,2.0,18.0,-1.89
417.93,4.42,48.0,5.0,0.0,0.0,9.0,0.48,2.0,28.0,-0.75
324.7,0.82,89.27,7.0,2.0,0.0,4.0,0.81,2.0,22.0,-1.42
306.71,0.68,89.27,7.0,2.0,0.0,4.0,0.81,2.0,21.0,-1.13
558.81,6.9,69.04,6.0,1.0,2.0,9.0,0.27,2.0,41.0,0.86
338.73,1.13,89.27,7.0,2.0,0.0,4.0,0.81,2.0,23.0,-1.55
514.69,6.28,126.9,7.0,0.0,2.0,19.0,0.12,1.0,35.0,-0.96
441.38,2.27,139.97,9.0,0.0,0.0,8.0,0.23,3.0,32.0,-2.0
348.79,1.81,89.27,7.0,2.0,0.0,5.0,0.8,2.0,24.0,-1.04
423.45,3.33,148.58,8.0,1.0,0.0,10.0,0.45,2.0,29.0,-1.54
385.59,3.9,52.49,3.0,3.0,0.0,4.0,0.39,0.0,28.0,2.12
396.79,0.71,116.96,10.0,2.0,0.0,7.0,0.65,2.0,27.0,-0.62
276.22,2.69,92.47,4.0,2.0,0.0,3.0,0.67,2.0,20.0,-1.86
552.85,7.63,69.04,6.0,1.0,2.0,12.0,0.16,1.0,40.0,0.99
317.48,4.23,50.94,4.0,1.0,0.0,10.0,0.66,1.0,23.0,0.56
431.45,2.59,139.97,9.0,0.0,0.0,12.0,0.17,2.0,31.0,-1.61
488.72,5.74,62.97,5.0,2.0,1.0,6.0,0.51,2.0,36.0,0.87
374.71,1.7,89.27,7.0,2.0,0.0,4.0,0.79,2.0,25.0,-1.46
397.6,5.11,38.33,3.0,1.0,1.0,4.0,0.41,0.0,29.0,1.98
455.61,3.73,79.29,7.0,0.0,0.0,4.0,0.6,3.0,31.0,-2.21
334.76,1.3,89.27,7.0,2.0,0.0,4.0,0.82,2.0,23.0,-1.19
473.6,4.34,70.59,7.0,1.0,0.0,7.0,0.43,4.0,34.0,-2.15
255.37,3.72,30.71,3.0,0.0,0.0,7.0,0.71,2.0,19.0,-0.85
303.45,4.19,50.94,4.0,1.0,0.0,9.0,0.7,1.0,22.0,0.6
378.82,2.46,49.41,3.0,1.0,0.0,7.0,0.77,1.0,22.0,-2.26
331.5,4.92,50.94,4.0,1.0,0.0,9.0,0.65,1.0,24.0,0.6
559.38,4.17,139.97,9.0,0.0,1.0,8.0,0.13,3.0,39.0,-1.68
417.43,2.2,139.97,9.0,0.0,0.0,11.0,0.18,2.0,30.0,-1.69
475.57,3.74,90.82,8.0,2.0,0.0,7.0,0.42,4.0,34.0,-1.89
362.82,2.03,89.27,7.0,2.0,0.0,7.0,0.73,2.0,25.0,-0.89
465.47,3.22,139.97,9.0,0.0,0.0,10.0,0.15,3.0,34.0,-1.7
592.78,2.8,134.35,8.0,2.0,1.0,16.0,0.21,0.0,42.0,1.02
331.5,4.92,50.94,4.0,1.0,0.0,9.0,0.65,1.0,24.0,0.6
304.35,4.31,47.09,4.0,0.0,0.0,6.0,0.5,3.0,23.0,-1.05
457.62,3.76,97.47,7.0,2.0,0.0,4.0,0.53,1.0,33.0,1.33
257.25,2.95,81.0,5.0,0.0,0.0,4.0,0.48,2.0,19.0,-1.49
487.56,4.15,139.97,9.0,0.0,0.0,16.0,0.11,2.0,35.0,-1.42
403.4,1.81,139.97,9.0,0.0,0.0,10.0,0.25,2.0,29.0,-1.83
546.8,5.69,83.2,6.0,3.0,2.0,9.0,0.35,2.0,40.0,0.87
243.22,2.64,81.0,5.0,0.0,0.0,4.0,0.47,2.0,18.0,-1.43
521.58,4.65,139.97,9.0,0.0,1.0,14.0,0.1,3.0,38.0,-1.36
259.22,2.35,101.23,6.0,1.0,0.0,4.0,0.52,2.0,19.0,-1.01
469.43,3.05,139.97,9.0,0.0,0.0,10.0,0.15,3.0,34.0,-1.85
549.7,5.62,70.59,7.0,1.0,2.0,9.0,0.26,5.0,40.0,-1.74
540.84,6.42,83.2,6.0,3.0,2.0,12.0,0.21,1.0,39.0,1.0
384.46,2.54,76.58,7.0,1.0,0.0,6.0,0.7,3.0,27.0,-2.34
261.21,2.78,81.0,5.0,0.0,0.0,4.0,0.48,2.0,19.0,-1.75
310.67,3.35,92.47,4.0,2.0,0.0,3.0,0.67,2.0,21.0,-2.02
497.54,3.54,139.97,10.0,0.0,0.0,12.0,0.09,3.0,35.0,-1.84
249.22,2.92,49.33,2.0,2.0,0.0,2.0,0.86,2.0,18.0,-1.81
403.91,4.03,48.0,5.0,0.0,0.0,8.0,0.66,2.0,27.0,-0.8
518.75,5.11,83.2,6.0,3.0,2.0,7.0,0.44,2.0,38.0,0.86
601.46,5.34,139.97,9.0,0.0,2.0,11.0,0.07,3.0,42.0,-1.53
576.87,7.96,69.04,6.0,1.0,2.0,10.0,0.23,1.0,42.0,1.59
349.35,4.22,90.23,6.0,0.0,0.0,7.0,0.36,3.0,26.0,-1.23
187.58,-0.47,58.56,4.0,2.0,0.0,2.0,0.45,0.0,12.0,0.12
359.14,1.47,89.27,7.0,2.0,0.0,4.0,0.8,2.0,23.0,-1.64
288.22,2.55,124.14,7.0,0.0,0.0,5.0,0.47,2.0,21.0,-1.42
526.72,4.83,95.34,8.0,1.0,1.0,8.0,0.38,1.0,38.0,0.89
403.91,4.03,48.0,5.0,0.0,0.0,8.0,0.66,2.0,27.0,-0.92
514.71,3.62,109.5,8.0,3.0,1.0,8.0,0.36,1.0,37.0,0.89
495.5,3.31,149.2,10.0,0.0,0.0,12.0,0.12,3.0,36.0,-1.54
510.81,7.06,62.97,5.0,2.0,2.0,11.0,0.25,1.0,37.0,1.01
342.69,0.96,89.27,7.0,2.0,0.0,4.0,0.8,2.0,23.0,-1.6
484.69,4.26,89.27,7.0,2.0,0.0,7.0,0.44,1.0,35.0,0.9
558.81,6.9,69.04,6.0,1.0,2.0,9.0,0.27,2.0,41.0,0.86
373.54,4.99,89.22,3.0,2.0,0.0,3.0,0.32,0.0,27.0,2.5
398.81,2.47,98.5,8.0,2.0,0.0,6.0,0.62,3.0,28.0,-0.79
469.48,2.76,139.97,10.0,0.0,0.0,10.0,0.15,3.0,33.0,-1.98
479.5,3.61,139.97,9.0,0.0,0.0,11.0,0.13,3.0,35.0,-1.65
375.6,1.99,89.27,7.0,2.0,0.0,4.0,0.79,2.0,23.0,-1.33
351.71,0.59,132.41,9.0,2.0,0.0,5.0,0.45,2.0,24.0,-1.26
466.02,4.46,57.23,6.0,0.0,0.0,5.0,0.51,1.0,31.0,2.24
265.67,3.44,49.33,2.0,2.0,0.0,2.0,0.87,2.0,18.0,-1.79
459.51,3.37,139.97,9.0,0.0,0.0,14.0,0.14,2.0,33.0,-1.51
445.48,2.98,139.97,9.0,0.0,0.0,13.0,0.15,2.0,32.0,-1.63
417.89,3.02,57.23,6.0,0.0,0.0,6.0,0.72,2.0,28.0,-0.96
362.82,1.98,89.27,7.0,2.0,0.0,4.0,0.81,2.0,25.0,-1.19
564.86,6.75,83.2,6.0,3.0,2.0,10.0,0.27,1.0,41.0,1.63
341.15,1.34,89.27,7.0,2.0,0.0,4.0,0.82,2.0,22.0,-1.21
395.27,2.98,49.41,3.0,1.0,0.0,7.0,0.81,1.0,22.0,-2.25
243.22,2.64,81.0,5.0,0.0,0.0,4.0,0.47,2.0,18.0,-1.58
534.83,7.39,62.97,5.0,2.0,2.0,9.0,0.32,1.0,39.0,1.67
317.48,4.75,50.94,4.0,1.0,0.0,9.0,0.67,1.0,23.0,0.67
322.12,3.4,81.0,5.0,0.0,0.0,4.0,0.49,2.0,19.0,-1.49
526.72,4.83,95.34,8.0,1.0,1.0,8.0,0.38,1.0,38.0,0.89
431.45,2.59,139.97,9.0,0.0,0.0,12.0,0.17,2.0,31.0,-1.68
275.29,2.81,88.09,6.0,1.0,0.0,4.0,0.53,2.0,19.0,-1.44
501.59,4.54,139.97,9.0,0.0,1.0,17.0,0.1,2.0,36.0,-1.38
459.51,3.37,139.97,9.0,0.0,0.0,14.0,0.14,2.0,33.0,-1.51
392.7,1.84,89.27,7.0,2.0,0.0,4.0,0.61,2.0,26.0,-1.56
493.52,3.87,139.97,9.0,0.0,0.0,12.0,0.12,3.0,36.0,-1.47
303.45,4.19,50.94,4.0,1.0,0.0,9.0,0.7,1.0,22.0,0.6
350.72,0.41,107.73,9.0,2.0,0.0,4.0,0.76,2.0,24.0,-0.93
545.07,5.23,83.48,8.0,1.0,2.0,7.0,0.3,5.0,38.0,-2.04
277.28,3.25,67.86,5.0,0.0,0.0,4.0,0.49,2.0,19.0,-2.19
489.6,4.04,79.82,8.0,1.0,0.0,8.0,0.4,4.0,35.0,-1.99
382.49,3.69,67.35,6.0,1.0,0.0,6.0,0.7,3.0,27.0,-2.17
469.71,5.7,71.17,5.0,2.0,1.0,7.0,0.4,1.0,34.0,1.46
360.13,4.43,49.33,2.0,2.0,0.0,2.0,0.83,2.0,21.0,-1.38
317.48,4.23,50.94,4.0,1.0,0.0,10.0,0.66,1.0,23.0,0.56
546.66,2.66,108.84,11.0,1.0,2.0,8.0,0.35,4.0,39.0,-2.14
484.69,4.26,89.27,7.0,2.0,0.0,7.0,0.44,1.0,35.0,0.9
263.34,3.58,30.71,3.0,0.0,0.0,5.0,0.7,3.0,20.0,-1.41
488.72,5.74,62.97,5.0,2.0,1.0,6.0,0.51,2.0,36.0,0.87
534.83,7.39,62.97,5.0,2.0,2.0,9.0,0.32,1.0,39.0,1.67
332.47,4.11,49.41,3.0,1.0,0.0,8.0,0.79,2.0,23.0,-1.62
288.76,4.0,50.7,5.0,1.0,0.0,3.0,0.79,3.0,19.0,-2.47
631.82,2.87,118.03,7.0,4.0,1.0,11.0,0.26,3.0,45.0,-0.42
285.34,3.1,59.31,3.0,1.0,0.0,3.0,0.94,2.0,21.0,-0.63
400.48,5.62,81.47,4.0,2.0,1.0,9.0,0.22,4.0,30.0,-0.13
452.49,3.94,144.92,8.0,1.0,0.0,11.0,0.4,2.0,31.0,-1.35
414.51,6.01,81.47,4.0,2.0,1.0,10.0,0.19,4.0,31.0,-0.09
425.45,0.92,120.11,10.0,1.0,0.0,5.0,0.69,2.0,31.0,-0.02
440.54,6.08,55.99,5.0,1.0,1.0,10.0,0.3,4.0,33.0,-0.23
454.57,6.47,55.99,5.0,1.0,1.0,11.0,0.26,4.0,34.0,-0.22
428.53,6.27,67.48,4.0,2.0,1.0,9.0,0.19,4.0,32.0,-0.26
442.56,6.66,67.48,4.0,2.0,1.0,10.0,0.16,4.0,33.0,-0.26
394.48,1.8,93.02,8.0,2.0,0.0,10.0,0.6,2.0,29.0,-0.6
372.51,5.96,55.76,4.0,1.0,1.0,8.0,0.26,1.0,27.0,2.85
386.45,5.23,81.47,4.0,2.0,1.0,8.0,0.25,4.0,29.0,-0.13
412.49,5.3,55.99,5.0,1.0,1.0,8.0,0.4,4.0,31.0,-0.2
454.57,6.47,55.99,5.0,1.0,1.0,11.0,0.26,4.0,34.0,-0.19
440.54,6.08,55.99,5.0,1.0,1.0,10.0,0.3,4.0,33.0,-0.16
412.49,5.3,55.99,5.0,1.0,1.0,8.0,0.4,4.0,31.0,-0.28
470.61,7.44,67.48,4.0,2.0,1.0,12.0,0.13,4.0,35.0,-0.17
454.57,6.47,55.99,5.0,1.0,1.0,11.0,0.26,4.0,34.0,-0.16
402.46,1.64,139.46,8.0,2.0,0.0,12.0,0.24,2.0,29.0,-0.49
342.4,1.67,143.98,6.0,4.0,0.0,10.0,0.29,2.0,25.0,-0.46
426.52,3.54,67.24,6.0,2.0,0.0,8.0,0.58,3.0,32.0,-0.4
481.0,5.86,76.58,6.0,1.0,1.0,6.0,0.48,3.0,34.0,-1.03
414.51,6.01,81.47,4.0,2.0,1.0,10.0,0.19,4.0,31.0,-0.2
400.48,5.62,81.47,4.0,2.0,1.0,9.0,0.22,4.0,30.0,-0.24
400.48,5.62,81.47,4.0,2.0,1.0,9.0,0.22,4.0,30.0,-0.18
386.45,5.23,81.47,4.0,2.0,1.0,8.0,0.25,4.0,29.0,-0.2
277.15,-0.49,161.31,4.0,6.0,1.0,7.0,0.27,0.0,16.0,0.8
450.52,4.71,135.69,7.0,1.0,0.0,12.0,0.37,2.0,31.0,-1.33
374.52,5.99,66.76,4.0,2.0,1.0,10.0,0.17,1.0,27.0,2.09
364.45,3.79,73.5,6.0,1.0,0.0,5.0,0.74,3.0,27.0,-0.85
424.59,5.69,59.51,6.0,1.0,1.0,6.0,0.64,2.0,31.0,-0.69
249.1,-1.27,161.31,4.0,6.0,1.0,4.0,0.34,0.0,14.0,0.41
315.18,0.18,148.18,5.0,5.0,0.0,5.0,0.38,1.0,18.0,-0.43
374.4,1.29,161.46,8.0,4.0,0.0,10.0,0.16,2.0,27.0,-0.8
432.57,5.56,59.51,6.0,1.0,1.0,7.0,0.53,3.0,32.0,-0.79
410.49,4.78,59.51,6.0,1.0,0.0,7.0,0.61,3.0,30.0,-0.88
466.02,4.46,57.23,6.0,0.0,0.0,5.0,0.51,1.0,31.0,2.24
452.53,4.55,68.74,7.0,1.0,0.0,7.0,0.56,3.0,33.0,-1.13
438.62,5.94,59.51,6.0,1.0,1.0,7.0,0.58,2.0,32.0,-0.61
481.04,6.24,50.72,6.0,0.0,1.0,7.0,0.4,3.0,34.0,-0.91
467.57,5.91,75.44,5.0,1.0,1.0,9.0,0.19,4.0,35.0,-1.23
462.59,5.57,68.74,7.0,1.0,1.0,8.0,0.47,3.0,34.0,-0.75
464.54,5.34,76.58,6.0,1.0,1.0,6.0,0.53,3.0,34.0,-1.09
472.56,5.96,59.51,6.0,1.0,1.0,8.0,0.34,4.0,35.0,-1.21
342.44,3.53,73.5,6.0,1.0,0.0,4.0,0.92,2.0,25.0,-0.51
450.56,5.7,59.51,6.0,1.0,1.0,7.0,0.5,3.0,33.0,-0.99
432.45,4.97,70.51,6.0,2.0,0.0,5.0,0.59,3.0,31.0,-1.0
525.49,6.35,50.72,6.0,0.0,2.0,7.0,0.36,3.0,34.0,-0.83
382.44,4.09,70.51,6.0,2.0,0.0,5.0,0.69,3.0,28.0,-1.06
394.48,3.96,79.74,7.0,2.0,0.0,6.0,0.66,3.0,29.0,-0.78
488.68,6.86,59.51,6.0,1.0,1.0,7.0,0.39,3.0,36.0,-0.87
454.57,5.82,59.51,6.0,1.0,1.0,8.0,0.36,4.0,34.0,-0.97
477.57,5.47,102.65,8.0,1.0,1.0,8.0,0.34,3.0,35.0,-1.0
500.57,6.58,59.51,6.0,1.0,2.0,7.0,0.4,3.0,36.0,-0.95
511.46,6.32,59.51,6.0,1.0,2.0,7.0,0.4,3.0,33.0,-0.84
364.45,3.95,70.51,6.0,2.0,0.0,5.0,0.71,3.0,27.0,-0.82
396.47,4.39,59.51,6.0,1.0,0.0,6.0,0.67,3.0,29.0,-1.29
451.55,4.12,71.54,7.0,2.0,0.0,7.0,0.56,3.0,33.0,-1.01
452.99,6.35,59.51,6.0,1.0,1.0,6.0,0.47,3.0,32.0,-1.0
484.6,5.83,68.74,7.0,1.0,1.0,9.0,0.32,4.0,36.0,-0.98
503.01,7.18,50.49,4.0,0.0,2.0,5.0,0.26,5.0,37.0,-1.46
371.37,3.17,114.81,6.0,1.0,0.0,6.0,0.41,3.0,26.0,-1.57
368.82,3.82,71.33,4.0,2.0,0.0,4.0,0.74,3.0,26.0,-1.38
352.37,3.3,71.33,4.0,2.0,0.0,4.0,0.76,3.0,26.0,-1.46
426.52,3.54,67.24,6.0,2.0,0.0,8.0,0.58,3.0,32.0,-0.45
446.6,5.87,59.51,6.0,1.0,1.0,7.0,0.49,3.0,33.0,-0.84
365.23,3.29,71.33,4.0,2.0,0.0,4.0,0.87,2.0,22.0,-1.4
426.52,3.54,67.24,6.0,2.0,0.0,8.0,0.58,3.0,32.0,-0.33
416.37,2.11,154.0,9.0,1.0,0.0,7.0,0.27,3.0,29.0,-1.93
396.47,4.75,68.3,6.0,2.0,0.0,7.0,0.6,3.0,29.0,-0.75
373.07,5.85,37.81,3.0,1.0,1.0,2.0,0.57,3.0,22.0,-1.5
363.21,3.21,71.33,4.0,2.0,0.0,3.0,0.88,2.0,22.0,-1.17
472.39,3.82,71.54,7.0,2.0,0.0,7.0,0.54,3.0,30.0,-0.73
291.78,2.57,45.23,3.0,1.0,0.0,5.0,0.86,2.0,20.0,-1.68
546.73,5.63,95.97,6.0,0.0,2.0,23.0,0.07,0.0,37.0,0.33
403.27,4.47,71.33,4.0,2.0,0.0,4.0,0.68,3.0,27.0,-1.47
383.34,3.67,106.97,6.0,1.0,0.0,7.0,0.38,3.0,28.0,-1.89
465.51,5.26,66.65,6.0,1.0,1.0,2.0,0.39,5.0,35.0,0.96
467.01,6.22,59.51,6.0,1.0,1.0,7.0,0.45,3.0,33.0,-0.92
469.89,2.38,112.9,8.0,1.0,0.0,5.0,0.53,2.0,33.0,-0.59
403.28,3.78,70.51,6.0,2.0,0.0,5.0,0.68,3.0,25.0,-0.74
396.88,4.61,59.51,6.0,1.0,0.0,4.0,0.69,3.0,28.0,-1.22
412.49,5.3,55.99,5.0,1.0,1.0,8.0,0.4,4.0,31.0,-0.32
287.36,1.92,54.46,4.0,1.0,0.0,6.0,0.82,2.0,21.0,-1.27
301.26,2.33,107.35,6.0,1.0,0.0,3.0,0.53,2.0,22.0,0.12
449.6,5.92,85.05,6.0,2.0,1.0,14.0,0.18,3.0,33.0,-1.28
298.29,3.03,64.99,5.0,1.0,0.0,3.0,0.88,2.0,22.0,0.23
369.38,4.46,78.03,5.0,0.0,0.0,4.0,0.39,4.0,28.0,-1.15
284.27,2.72,75.99,5.0,2.0,0.0,2.0,0.83,2.0,21.0,0.26
1193.32,9.94,69.94,10.0,0.0,2.0,16.0,0.06,5.0,62.0,-0.18
428.53,6.4,81.47,4.0,2.0,1.0,11.0,0.16,4.0,32.0,-0.2
378.43,3.48,80.56,5.0,2.0,0.0,5.0,0.71,3.0,28.0,-1.18
450.95,4.63,104.43,4.0,4.0,0.0,6.0,0.25,3.0,31.0,-1.61
468.99,6.67,50.49,4.0,0.0,1.0,6.0,0.32,4.0,34.0,-1.54
365.35,3.53,106.97,6.0,1.0,0.0,7.0,0.39,3.0,27.0,-1.68
359.39,3.11,74.08,6.0,0.0,0.0,5.0,0.7,3.0,27.0,-0.58
428.53,6.27,67.48,4.0,2.0,1.0,9.0,0.19,4.0,32.0,-0.29
546.73,5.63,95.97,6.0,0.0,2.0,23.0,0.07,0.0,37.0,0.33
1201.21,5.33,106.86,14.0,0.0,3.0,16.0,0.07,5.0,62.0,-0.25
481.6,6.35,84.23,5.0,2.0,1.0,11.0,0.15,4.0,36.0,-0.95
560.7,2.47,116.08,9.0,2.0,1.0,11.0,0.29,4.0,41.0,-0.92
989.06,10.99,108.54,10.0,0.0,2.0,16.0,0.05,9.0,62.0,-0.3
470.61,7.44,67.48,4.0,2.0,1.0,12.0,0.13,4.0,35.0,-0.27
456.59,7.05,67.48,4.0,2.0,1.0,11.0,0.14,4.0,34.0,-0.24
386.45,5.23,81.47,4.0,2.0,1.0,8.0,0.25,4.0,29.0,-0.18
518.62,2.68,159.34,10.0,4.0,1.0,2.0,0.4,3.0,35.0,1.2
342.4,1.67,143.98,6.0,4.0,0.0,10.0,0.29,2.0,25.0,-0.64
263.12,-1.06,138.53,4.0,5.0,0.0,5.0,0.4,0.0,15.0,0.18
218.26,1.21,68.11,3.0,2.0,0.0,3.0,0.76,2.0,16.0,0.15
431.52,3.5,91.97,6.0,2.0,0.0,8.0,0.32,3.0,31.0,-1.44
989.06,10.99,108.54,10.0,0.0,2.0,16.0,0.05,9.0,62.0,-0.24
426.52,5.69,55.99,5.0,1.0,1.0,9.0,0.35,4.0,32.0,-0.2
456.59,7.05,67.48,4.0,2.0,1.0,11.0,0.14,4.0,34.0,-0.18
283.11,-0.37,148.18,4.0,5.0,0.0,4.0,0.47,1.0,17.0,0.02
773.15,7.32,188.14,10.0,8.0,3.0,0.0,0.12,0.0,54.0,0.55
442.56,6.66,67.48,4.0,2.0,1.0,10.0,0.16,4.0,33.0,-0.22
328.82,4.57,41.99,3.0,1.0,0.0,4.0,0.76,3.0,22.0,-1.13
417.52,5.96,37.81,3.0,1.0,1.0,2.0,0.52,3.0,22.0,-1.38
561.69,1.61,117.36,11.0,1.0,2.0,10.0,0.46,2.0,41.0,-0.29
454.57,6.47,55.99,5.0,1.0,1.0,11.0,0.26,4.0,34.0,-0.26
442.56,6.66,67.48,4.0,2.0,1.0,10.0,0.16,4.0,33.0,-0.28
420.52,5.55,50.49,4.0,0.0,1.0,4.0,0.43,4.0,32.0,-1.45
448.53,1.59,105.84,8.0,2.0,0.0,4.0,0.62,3.0,33.0,-0.6
414.51,6.01,81.47,4.0,2.0,1.0,10.0,0.19,4.0,31.0,-0.16
417.43,2.55,139.97,9.0,0.0,0.0,11.0,0.18,2.0,30.0,-1.72
428.53,6.4,81.47,4.0,2.0,1.0,11.0,0.16,4.0,32.0,-0.15
400.48,5.62,81.47,4.0,2.0,1.0,9.0,0.22,4.0,30.0,-0.2
446.51,2.6,109.6,7.0,2.0,0.0,5.0,0.48,4.0,33.0,-0.88
374.52,5.99,66.76,4.0,2.0,1.0,10.0,0.23,1.0,27.0,1.97
390.48,5.9,66.76,4.0,2.0,1.0,6.0,0.37,2.0,29.0,2.33
426.52,3.54,67.24,6.0,2.0,0.0,8.0,0.58,3.0,32.0,-0.4
428.53,6.4,81.47,4.0,2.0,1.0,11.0,0.16,4.0,32.0,-0.13
464.49,3.86,110.24,6.0,3.0,0.0,4.0,0.64,2.0,33.0,-0.99
442.56,6.66,67.48,4.0,2.0,1.0,10.0,0.16,4.0,33.0,-0.32
470.61,7.44,67.48,4.0,2.0,1.0,12.0,0.13,4.0,35.0,-0.23
456.59,7.05,67.48,4.0,2.0,1.0,11.0,0.14,4.0,34.0,-0.22
374.4,1.29,161.46,8.0,4.0,0.0,10.0,0.16,2.0,27.0,-0.41
428.53,6.27,67.48,4.0,2.0,1.0,9.0,0.19,4.0,32.0,-0.22
342.4,1.67,143.98,6.0,4.0,0.0,10.0,0.29,2.0,25.0,-0.29
426.57,3.75,116.0,6.0,4.0,0.0,12.0,0.23,2.0,31.0,-0.37
407.51,6.51,37.81,3.0,1.0,1.0,2.0,0.49,3.0,23.0,-1.58
402.46,1.64,139.46,8.0,2.0,0.0,12.0,0.24,2.0,29.0,-0.79
374.4,1.29,161.46,8.0,4.0,0.0,10.0,0.16,2.0,27.0,-0.5
426.57,3.75,116.0,6.0,4.0,0.0,12.0,0.23,2.0,31.0,-0.64
342.4,1.67,143.98,6.0,4.0,0.0,10.0,0.29,2.0,25.0,-0.38
426.57,3.75,116.0,6.0,4.0,0.0,12.0,0.23,2.0,31.0,-0.44
386.45,5.23,81.47,4.0,2.0,1.0,8.0,0.25,4.0,29.0,-0.25
426.52,5.69,55.99,5.0,1.0,1.0,9.0,0.35,4.0,32.0,-0.31
456.59,7.05,67.48,4.0,2.0,1.0,11.0,0.14,4.0,34.0,-0.28
440.54,6.08,55.99,5.0,1.0,1.0,10.0,0.3,4.0,33.0,-0.27
432.11,5.82,37.3,2.0,1.0,1.0,3.0,0.53,3.0,23.0,-0.11
386.41,3.01,86.11,6.0,1.0,0.0,5.0,0.57,4.0,29.0,-1.51
404.4,3.15,86.11,6.0,1.0,0.0,5.0,0.55,4.0,30.0,-1.75
316.4,3.55,52.6,4.0,0.0,0.0,2.0,0.78,1.0,23.0,1.48
425.49,4.11,73.22,5.0,1.0,0.0,5.0,0.52,4.0,32.0,-1.37
413.48,4.18,73.22,5.0,1.0,0.0,6.0,0.51,4.0,31.0,-1.4
453.42,4.64,73.22,5.0,1.0,0.0,5.0,0.48,4.0,33.0,-1.6
414.51,6.01,81.47,4.0,2.0,1.0,10.0,0.19,4.0,31.0,-0.14
467.45,5.12,73.22,5.0,1.0,1.0,6.0,0.43,4.0,34.0,-1.69
415.45,3.63,82.45,6.0,1.0,0.0,6.0,0.52,4.0,31.0,-1.28
419.87,4.27,73.22,5.0,1.0,0.0,5.0,0.52,4.0,30.0,-1.6
403.41,3.76,73.22,5.0,1.0,0.0,5.0,0.55,4.0,30.0,-1.61
400.44,3.5,86.11,6.0,1.0,0.0,6.0,0.54,4.0,30.0,-1.62
419.87,4.27,73.22,5.0,1.0,0.0,5.0,0.52,4.0,30.0,-1.53
429.43,3.35,91.68,7.0,1.0,0.0,5.0,0.52,4.0,32.0,-1.26
413.48,4.41,73.22,5.0,1.0,0.0,6.0,0.51,4.0,31.0,-1.55
445.48,3.64,91.68,7.0,1.0,0.0,7.0,0.47,4.0,33.0,-1.26
385.42,3.62,73.22,5.0,1.0,0.0,5.0,0.57,4.0,29.0,-1.36
399.45,3.93,73.22,5.0,1.0,0.0,5.0,0.55,4.0,30.0,-1.44
371.22,5.63,46.53,3.0,1.0,1.0,2.0,0.59,3.0,25.0,0.57
399.45,4.1,73.22,5.0,1.0,0.0,6.0,0.53,4.0,30.0,-1.47
430.42,3.53,116.36,7.0,1.0,0.0,6.0,0.37,4.0,32.0,-1.58
436.47,4.17,86.11,6.0,1.0,0.0,5.0,0.45,5.0,33.0,-1.43
394.48,1.8,93.02,8.0,2.0,0.0,10.0,0.6,2.0,29.0,-0.25
426.52,5.69,55.99,5.0,1.0,1.0,9.0,0.35,4.0,32.0,-0.27
426.52,3.54,67.24,6.0,2.0,0.0,8.0,0.58,3.0,32.0,-0.37
406.62,6.22,37.81,3.0,1.0,1.0,2.0,0.51,3.0,25.0,-1.51
402.46,1.64,139.46,8.0,2.0,0.0,12.0,0.24,2.0,29.0,-0.4
394.48,1.8,93.02,8.0,2.0,0.0,10.0,0.6,2.0,29.0,-0.4
426.52,5.69,55.99,5.0,1.0,1.0,9.0,0.35,4.0,32.0,-0.24
448.53,1.59,105.84,8.0,2.0,0.0,4.0,0.62,3.0,33.0,-0.6
394.48,1.8,93.02,8.0,2.0,0.0,10.0,0.6,2.0,29.0,-0.47
348.45,3.74,45.59,4.0,1.0,0.0,6.0,0.74,3.0,26.0,-1.16
424.54,5.4,45.59,4.0,1.0,1.0,7.0,0.43,4.0,32.0,-0.95
533.63,5.36,79.04,6.0,1.0,2.0,8.0,0.29,5.0,40.0,-1.22
568.07,6.01,79.04,6.0,1.0,2.0,8.0,0.25,5.0,41.0,-1.39
503.44,6.17,45.59,4.0,1.0,2.0,7.0,0.33,4.0,33.0,-0.98
407.34,3.49,66.56,3.0,2.0,0.0,6.0,0.77,2.0,27.0,-0.1
653.44,8.74,48.83,5.0,1.0,2.0,8.0,0.18,5.0,43.0,-1.29
585.54,6.83,61.72,6.0,1.0,2.0,8.0,0.22,5.0,41.0,-1.62
284.43,4.24,6.48,3.0,0.0,0.0,4.0,0.83,2.0,20.0,-1.13
427.58,5.26,71.95,6.0,1.0,1.0,5.0,0.44,4.0,28.0,-1.88
476.98,6.2,45.59,4.0,1.0,1.0,7.0,0.34,4.0,34.0,-1.41
408.48,3.62,90.02,6.0,1.0,0.0,6.0,0.53,4.0,29.0,-1.84
458.99,6.06,45.59,4.0,1.0,1.0,7.0,0.37,4.0,33.0,-1.16
